id,time,place,magnitude,longitude,latitude
nc75060211,1726006473470,"8 km WSW of Petrolia, CA",1.9,-124.358166666667,40.277
ci40730247,1726006220360,"8 km NW of Julian, CA",1.81,-116.6501667,33.1381667
us7000ncyh,1726005680964,South Sandwich Islands region,5.0,-26.1845,-55.7692
us7000ncyc,1726004925082,South Sandwich Islands region,4.9,-26.1467,-55.8424
ci40730231,1726004829790,"10 km SW of Salton City, CA",1.05,-116.048,33.2446667
nc75060201,1726004799210,"2 km ENE of The Geysers, CA",0.77,-122.733169555664,38.7849998474121
us7000ncy8,1726004352638,South Sandwich Islands region,5.0,-26.1391,-55.8435
pr71459698,1726003498660,"1 km NNW of Guayanilla, Puerto Rico",2.94,-66.7991666666667,18.0313333333333
nc75060191,1726003182450,"7 km NW of The Geysers, CA",0.5,-122.821334838867,38.8185005187988
us7000ncy0,1726003136344,South Sandwich Islands region,5.0,-26.1633,-55.8033
av93020559,1726003102870,"94 km SSE of Kokhanok, Alaska",-0.2,-154.342333333333,58.6235
uw62045011,1726003005010,"11 km S of Princeton, Canada",1.99,-120.49516666666666,49.358
pr71459688,1726002979510,"24 km W of Pole Ojea, Puerto Rico",2.95,-67.4136666666667,17.9645
tx2024rvwj,1726002913869,"16 km NNE of Hermleigh, Texas",1.2,-100.67,32.768
us7000ncxz,1726002173565,"55 km NE of Hihifo, Tonga",5.0,-173.434,-15.5999
nc75060176,1726002066960,"4 km WNW of Cobb, CA",1.14,-122.766670227051,38.8258323669434
hv74449957,1726001589810,"10 km NE of Pāhala, Hawaii",1.55,-155.407,19.2655
ak024boenxsb,1726000974197,"7 km NNW of Glennallen, Alaska",1.3,-145.5739,62.1733
hv74449952,1726000962570,"9 km SE of Volcano, Hawaii",2.16000009,-155.177825927734,19.3793334960938
ak024boelaqm,1726000222388,"62 km S of Tanana, Alaska",1.6,-151.9916,64.6086
hv74449927,1725999351250,"10 km SE of Volcano, Hawaii",1.62,-155.18,19.367
tx2024rvui,1725999195520,"56 km S of Whites City, New Mexico",2.7,-104.365,31.662
us7000nd1i,1725999041445,Reykjanes Ridge,4.4,-30.5718,59.54
uu80082106,1725999040720,"2 km W of Hebgen Lake Estates, Montana",0.85,-111.216833333333,44.7673333333333
hv74449922,1725998767210,"11 km NE of Pāhala, Hawaii",1.97,-155.402328491211,19.2794990539551
us7000ncx9,1725998727156,"25 km SW of Balangonan, Philippines",4.4,125.2085,5.3893
ak024boe4uw0,1725998046414,"36 km E of Cordova, Alaska",2.1,-145.1089,60.4897
nc75060151,1725997949440,"13 km NW of Parkfield, CA",0.21,-120.535166666667,35.9801666666667
ok2024rvth,1725997338699,"6 km E of Medicine Park, Oklahoma",1.37,-98.427,34.73016667
hv74449887,1725996589340,"15 km SE of Pāhala, Hawaii",2.1099999,-155.363327026367,19.11549949646
ak024bodylu3,1725996275312,"29 km W of Valdez, Alaska",1.4,-146.8924,61.1836
ak024bodvlwb,1725995436206,"8 km ENE of Fox, Alaska",1.1,-147.4354,64.9778
nc75060141,1725994908020,"9 km NE of Shasta Lake, CA",1.81,-122.306833333333,40.7456666666667
uw62044976,1725994478560,"37 km NNE of Amboy, Washington",-0.02,-122.18983333333334,46.1985
ci40730079,1725994100370,"24 km NW of Grapevine, CA",1.87,-119.1331667,35.0856667
av93020554,1725993942360,"93 km WNW of Aleneva, Alaska",0.24,-154.285833333333,58.4825
ak024bodgnil,1725993659011,"45 km W of Tonsina, Alaska",1.8,-146.0193,61.5985
nc75060126,1725993068170,"3 km E of The Geysers, CA",1.55,-122.727668762207,38.7818336486816
ci40730047,1725992916410,"13 km SE of Tehachapi, CA",1.01,-118.3466667,35.0528333
hv74449847,1725992851100,"1 km SW of Pāhala, Hawaii",1.88,-155.489837646484,19.1919994354248
ci40730039,1725992829380,"10 km ENE of Pala, CA",0.58,-116.9843333,33.4093333
nc75060121,1725992688190,"15 km SE of Tres Pinos, CA",1.14,-121.195666666667,36.6985
ok2024rvqs,1725992664469,"10 km W of Davis, Oklahoma",1.33,-97.23416667,34.49733333
tx2024rvqv,1725992614807,"3 km NNW of Barstow, Texas",1.4,-103.405,31.495
nc75060116,1725992542980,"10 km NW of The Geysers, CA",0.9,-122.852836608887,38.8223342895508
nc75060111,1725992269010,"2 km NNE of Shasta, CA",1.77,-122.4835,40.6163333333333
ak024bodbfyd,1725992188216,"67 km ENE of Pedro Bay, Alaska",1.2,-153.0161,60.0414
nc75060106,1725991797990,"7 km NW of The Geysers, CA",0.4,-122.818166666667,38.8153333333333
ci40729999,1725991536640,"5 km SE of Ontario, CA",1.18,-117.5873333,34.0236667
tx2024rvqa,1725991380826,"56 km S of Whites City, New Mexico",3.8,-104.355,31.666
us7000ncvw,1725991333495,South Sandwich Islands region,4.7,-26.0922,-55.8115
hv74449822,1725991158780,"4 km S of Pāhala, Hawaii",1.92999995,-155.48567199707,19.1618328094482
ak024bocyrs1,1725991036178,"52 km SSW of Tatitlek, Alaska",1.3,-147.2021,60.4696
ak024bocxj1k,1725990696409,"12 km WSW of Trapper Creek, Alaska",1.2,-150.4634,62.2931
ci40729983,1725990584600,"28 km E of Coso Junction, CA",2.16,-117.6365,36.0776667
nc75060091,1725990274520,"2 km NW of The Geysers, CA",1.1,-122.776336669922,38.7924995422363
ak024bocuzym,1725989995985,"37 km N of Valdez, Alaska",1.2,-146.4254,61.4653
nc75060086,1725989785980,"2 km ENE of The Geysers, CA",0.33,-122.734497070312,38.7849998474121
mb90061308,1725989780290,"17 km W of Niarada, Montana",0.51,-114.835166666667,47.8243333333333
av93259023,1725989721290,"86 km NW of Karluk, Alaska",-0.77,-155.3565,58.18
nc75060081,1725989115910,"10 km NW of The Geysers, CA",0.66,-122.857330322266,38.8266677856445
av93020549,1725989040430,"78 km W of Adak, Alaska",0.58,-177.7695,51.8531666666667
nc75060076,1725989040030,"2 km ENE of The Geysers, CA",1.05,-122.734832763672,38.7859992980957
av93020544,1725988880250,"60 km WNW of Karluk, Alaska",0.14,-155.311,57.8598333333333
ak024bocnvjn,1725987993597,"47 km E of Chenega, Alaska",2.1,-147.1607,60.0792
nc75060066,1725986790780,"10 km NW of The Geysers, CA",1.06,-122.852668762207,38.8216667175293
tx2024rvnc,1725986066943,"16 km NNE of Hermleigh, Texas",2.5,-100.664,32.764
ak024boc80rz,1725985955673,"110 km E of Cordova, Alaska",1.7,-143.7477,60.5109
av93258988,1725985697010,"60 km SE of Pedro Bay, Alaska",-0.9,-153.4405,59.3581666666667
nc75060061,1725985582090,"14 km SSE of Tres Pinos, CA",2.11,-121.209833333333,36.7015
tx2024rvms,1725985368936,"56 km S of Whites City, New Mexico",1.5,-104.351,31.667
uw62044951,1725985319940,"38 km NNE of Amboy, Washington",0.16,-122.18966666666667,46.20283333333333
ci40729935,1725985071310,"16 km ESE of Anza, CA",0.51,-116.5093333,33.5003333
tx2024rvml,1725984935441,"17 km NNE of Hermleigh, Texas",2.2,-100.662,32.766
nc75060056,1725984872680,"7 km NNW of The Geysers, CA",0.76,-122.808334350586,38.8213348388672
hv74449722,1725984697690,"11 km SW of Honoka‘a, Hawaii",1.88,-155.534332275391,19.9948329925537
nc75060051,1725984467090,"12 km NW of The Geysers, CA",1.1,-122.87866973877,38.8253326416016
ci40729927,1725984257990,"25 km ENE of Maricopa, CA",1.34,-119.1298333,35.1096667
ak024bobs6nr,1725983926952,"36 km WNW of Valdez, Alaska",1.9,-146.9994,61.2111
ci40729911,1725983814770,"13 km WNW of Anza, CA",0.62,-116.804,33.586
ci37683348,1725983789070,"21 km NNW of Borrego Springs, CA",0.15,-116.442,33.4388333
hv74449702,1725983617190,"9 km ENE of Pāhala, Hawaii",1.76999998,-155.403839111328,19.2486667633057
ci40729903,1725983362730,"6 km ENE of Cabazon, CA",0.76,-116.7221667,33.9375
nn00884493,1725983259997,"9 km NW of Indian Springs, Nevada",2.0,-115.7363,36.6374
ak024bobnobd,1725982662973,"40 km N of Chickaloon, Alaska",1.2,-148.5379,62.1622
us6000nqvz,1725982562493,"8 km WSW of Paradise Hills, New Mexico",2.5,-106.7826,35.1583
ci40729895,1725982379760,"13 km WNW of Anza, CA",0.75,-116.8043333,33.5875
hv74449677,1725981379400,"4 km SW of Volcano, Hawaii",1.95000005,-155.27099609375,19.4191665649414
nc75060041,1725981074800,"7 km NNW of The Geysers, CA",1.08,-122.80916595459,38.824333190918
av93258953,1725980706360,"93 km N of Karluk, Alaska",0.65,-154.6665,58.397
nc75060036,1725980618350,"5 km SW of Mammoth Lakes, CA",0.42,-119.0095,37.5973333333333
ak024bob4r0e,1725979753268,"25 km N of Sutton-Alpine, Alaska",1.6,-148.7479,62.0067
uu80082066,1725978696660,"16 km SW of Thatcher, Utah",1.84,-112.412,41.5725
nc75060031,1725978548600,"6 km WSW of Mammoth Lakes, CA",0.62,-119.03816986084,37.6163330078125
nc75060021,1725978407590,"6 km NW of The Geysers, CA",1.16,-122.811996459961,38.8096656799316
ak024boazf29,1725978265614,"44 km ENE of Susitna North, Alaska",1.2,-149.1064,62.3635
ci40729831,1725977850580,"5 km SE of Ontario, CA",0.96,-117.5828333,34.024
ci37683324,1725977833680,"13 km NNE of Bradbury, CA",0.59,-117.931,34.2566667
usa000p771,1725977506192,"6 km W of Paradise Hills, New Mexico",2.8,-106.774,35.2075
nc75060016,1725977432090,"7 km WNW of Cobb, CA",0.7,-122.80583190918,38.8381652832031
ci40729815,1725977263410,"12 km ENE of Ridgecrest, CA",1.61,-117.5611667,35.6755
av93020539,1725977203940,"84 km W of Salamatof, Alaska",0.19,-152.8695,60.6485
tx2024rvic,1725976851836,"34 km NW of Toyah, Texas",1.5,-104.085,31.504
hv74449602,1725976795140,"28 km WNW of Volcano, Hawaii",1.2,-155.496333333333,19.4935
hv74449607,1725976794220,"29 km W of Volcano, Hawaii",1.5,-155.506333333333,19.4911666666667
nc75060006,1725976753900,"7 km NNW of The Geysers, CA",0.77,-122.807662963867,38.8216667175293
ak024boaktl1,1725976575537,"63 km S of Alcan Border, Alaska",3.2,-141.0303,62.1044
tx2024rvhq,1725976166546,"32 km WNW of Fort Stockton, Texas",1.5,-103.214,30.961
ak024boaiwmo,1725976041764,"23 km SE of Chickaloon, Alaska",0.8,-148.1469,61.6517
tx2024rvhk,1725975765571,"36 km NNW of Toyah, Texas",2.0,-103.978,31.606
usa000p76w,1725975757459,North Atlantic Ocean,3.8,-64.0185,23.0086
ak024boag6go,1725975289525,"27 km ESE of Skwentna, Alaska",1.5,-150.9129,61.8991
nc75059991,1725975217800,"7 km SW of Huron, CA",1.24,-120.151333333333,36.1545
hv74449577,1725975007530,"14 km S of Volcano, Hawaii",2.03999996,-155.228332519531,19.3156661987305
usa000p76t,1725974615000,"108 km SW of Atocha, Bolivia",4.5,-67.0193,-21.5676
nc75059986,1725972360010,"8 km NNW of The Geysers, CA",1.23,-122.819000244141,38.8313331604004
ak024bo9x3i8,1725972346561,"27 km NW of Anchor Point, Alaska",1.8,-152.2311,59.9265
nc75059981,1725972176000,"5 km SW of Mammoth Lakes, CA",-0.07,-119.014833333333,37.5983333333333
nn00884483,1725971768226,"8 km ENE of Goldfield, Nevada",1.8,-117.1432,37.7376
ci40729735,1725970729890,"15 km S of Borrego Springs, CA",0.85,-116.3773333,33.1188333
nc75059976,1725970349830,"4 km SSE of Brentwood, CA",1.76,-121.696166666667,37.9001666666667
nn00884481,1725969915678,"9 km ENE of Goldfield, Nevada",0.8,-117.1411,37.7442
uu80082056,1725969534540,"15 km NE of Milford, Utah",0.73,-112.879666666667,38.4941666666667
ak024bo9d5n9,1725969163099,"54 km NNE of Yakutat, Alaska",1.8,-139.5146,60.0256
uw62044911,1725968984940,"33 km NE of Amboy, Washington",0.19,-122.15516666666667,46.136833333333335
ak024bo9cg6i,1725968953449,"22 km WNW of Petersville, Alaska",1.4,-151.1777,62.5721
av93258808,1725968383030,"256 km W of Adak, Alaska",0.73,179.638166666667,51.846
uu80082051,1725968291580,"16 km WNW of Emery, Utah",0.92,-111.409833333333,38.9991666666667
ci40729711,1725967860060,"9 km SW of Idyllwild, CA",0.43,-116.7841667,33.6805
nc75059961,1725967657630,"3 km S of Point Arena, CA",1.53,-123.686833333333,38.8896666666667
ci40729703,1725967610900,"8 km SSW of Idyllwild, CA",0.52,-116.753,33.6708333
av93020524,1725967589590,"67 km WNW of Tyonek, Alaska",-0.38,-152.3015,61.2948333333333
av93258803,1725967093320,"67 km WNW of Tyonek, Alaska",0.0,-152.302166666667,61.2938333333333
ak024bo95czs,1725966965846,"46 km W of Anchor Point, Alaska",1.5,-152.6612,59.8315
ci40729687,1725966894870,"8 km SSW of Idyllwild, CA",0.84,-116.7496667,33.676
ci40729679,1725966676240,"8 km SSW of Idyllwild, CA",0.32,-116.7483333,33.676
ak024bo944pb,1725966631833,"23 km ESE of Pedro Bay, Alaska",0.9,-153.719,59.7071
hv74449432,1725966521570,"5 km SSE of Pāhala, Hawaii",2.6,-155.466666666667,19.1563333333333
av93258778,1725966398760,"65 km WNW of Beluga, Alaska",-0.44,-152.25,61.312
nn00884478,1725966268394,"6 km ENE of Goldfield, Nevada",2.3,-117.1676,37.7389
ci40729671,1725966246270,"23 km NW of Grapevine, CA",1.74,-119.1036667,35.0885
nc75059951,1725965764540,"1 km NNW of The Geysers, CA",1.01,-122.766334533691,38.7868347167969
av93258768,1725965577830,"67 km WNW of Beluga, Alaska",-0.02,-152.2645,61.3353333333333
nn00884492,1725965476900,"9 km S of Carter Springs, Nevada",0.1,-119.6192,38.775
ak024bo8q5g0,1725965109602,"15 km WSW of Salcha, Alaska",0.5,-147.2117,64.4799
pr2024254002,1725964779080,"23 km SSE of Boca de Yuma, Dominican Republic",3.76,-68.5383,18.1793
ci40729663,1725964734240,"41 km WSW of Ludlow, CA",1.76,-116.531,34.5198333
av93258763,1725964589080,"150 km W of Adak, Alaska",0.6,-178.804833333333,51.7793333333333
nc75059946,1725964348470,"1 km ESE of The Geysers, CA",0.95,-122.745666503906,38.7765007019043
tx2024rvar,1725963499804,"55 km S of Whites City, New Mexico",1.6,-104.428,31.68
pr2024254001,1725962831230,"90 km NE of Cruz Bay, U.S. Virgin Islands",3.78,-64.3101,19.0051
nc75059941,1725962733030,"6 km NW of The Geysers, CA",1.07,-122.819831848145,38.7998352050781
us6000nqur,1725962551779,"Pulau Pulau Tanimbar, Indonesia",4.6,130.1013,-7.0097
hv74449382,1725961741390,"7 km S of Laupāhoehoe, Hawaii",1.84,-155.2415,19.9213333333333
ci40729655,1725961541230,"13 km WNW of Calipatria, CA",1.45,-115.6468333,33.1635
tx2024ruzm,1725961261499,"14 km NNW of Sand Springs, Texas",1.4,-101.395,32.409
nc75059936,1725960678940,"3 km W of Cobb, CA",0.75,-122.760833740234,38.8208351135254
mb90061073,1725960461100,"11 km NNE of Stanley, Idaho",1.66,-114.868166666667,44.3086666666667
ak024bo800nz,1725960197113,"22 km NW of Susitna, Alaska",1.8,-150.8156,61.6861
uw62044891,1725960162380,"38 km NNE of Amboy, Washington",0.12,-122.19133333333333,46.20783333333333
nc75059931,1725959879690,"8 km NNW of The Geysers, CA",1.04,-122.816329956055,38.8308334350586
ci40729647,1725959821720,"13 km WNW of Calipatria, CA",1.4,-115.6493333,33.159
ci40729639,1725959240380,"14 km WNW of Calipatria, CA",1.11,-115.6526667,33.1606667
nc75059926,1725959218580,"15 km N of San Simeon, CA",0.85,-121.220166666667,35.7805
ci40729631,1725958865430,"14 km N of Borrego Springs, CA",0.65,-116.3688333,33.3808333
pr2024254000,1725958511460,"103 km NNE of Cruz Bay, U.S. Virgin Islands",4.0,-64.2733,19.127
ci40729623,1725958198150,"18 km ESE of Anza, CA",0.5,-116.4841667,33.51
us6000nqul,1725958180226,"286 km WNW of Houma, Tonga",4.4,-177.8082,-20.1116
ak024bo7esgr,1725956653076,"46 km N of Valdez, Alaska",1.5,-146.3697,61.5502
nc75059916,1725956530960,"1 km  of The Geysers, CA",0.86,-122.760833740234,38.7903327941895
nn00884491,1725956328015,"8 km WNW of Glenbrook, Nevada",-0.3,-120.0263,39.1313
nc75059911,1725955471270,"15 km SW of Mariposa, CA",2.26,-120.081666666667,37.3818333333333
nc75059906,1725955399850,"9 km NNW of Pacific Grove, CA",1.09,-121.982,36.675
tx2024ruwc,1725955141243,"30 km E of McKinney Acres, Texas",1.4,-102.205,32.282
ci40729615,1725955003680,"14 km NE of Borrego Springs, CA",0.41,-116.271,33.3535
tx2024ruvx,1725954852947,"61 km S of Whites City, New Mexico",1.8,-104.462,31.63
nn00884475,1725954349405,"31 km SE of Mina, Nevada",2.0,-117.869,38.1778
ci40729607,1725953882550,"21 km ESE of Anza, CA",0.54,-116.477,33.4691667
ci40729599,1725953183940,"4 km ESE of Loma Linda, CA",0.69,-117.221,34.0283333
ok2024ruuy,1725953074049,"12 km NW of Pawnee, Oklahoma",0.89,-96.89716667,36.423
ci40729591,1725952579150,"6 km NNW of Cabazon, CA",1.45,-116.8083333,33.967
av93258663,1725951904870,"65 km ENE of Pedro Bay, Alaska",-0.7,-153.0395,60.0305
nc75059891,1725951664020,"12 km SE of Middletown, CA",3.26,-122.504666666667,38.6896666666667
pr71459603,1725951318550,"5 km E of La Parguera, Puerto Rico",2.84,-66.9986666666667,17.9701666666667
ak024bo6dq3g,1725951079640,"26 km SSW of Denali National Park, Alaska",2.0,-151.9372,63.3251
nn00884474,1725950829399,"8 km ENE of Goldfield, Nevada",1.5,-117.1452,37.7374
uw62044866,1725950711480,"37 km NNE of Amboy, Washington",-0.19,-122.18866666666666,46.19916666666666
ci40729583,1725950633060,"8 km S of Idyllwild, CA",0.38,-116.705,33.6736667
nc75059886,1725950542360,"1 km SE of The Geysers, CA",1.58,-122.744667053223,38.7700004577637
ak024bo6asfl,1725950270258,"40 km NE of Paxson, Alaska",1.5,-144.9759,63.3097
ok2024rutj,1725950235240,"12 km NW of Pawnee, Oklahoma",0.51,-96.89916667,36.42233333
av93020499,1725950114590,"72 km NE of Nikolski, Alaska",-0.34,-168.146,53.4306666666667
ak024bo69vpr,1725950044227,"9 km WNW of Sutton-Alpine, Alaska",2.3,-148.9276,61.8203
ci40729575,1725949759110,"4 km ENE of Ocotillo Wells, CA",0.41,-116.0938333,33.1591667
ak024bo686ds,1725949531364,"53 km E of Whittier, Alaska",1.7,-147.7199,60.721
tx2024rusw,1725949282841,"37 km WSW of Ackerly, Texas",1.3,-102.091,32.412
nn00884473,1725949119819,"10 km W of Indian Springs, Nevada",0.2,-115.7868,36.5654
av93258618,1725948627350,"61 km ENE of Pedro Bay, Alaska",-0.83,-153.105333333333,60.0236666666667
ci40729567,1725948344680,"15 km SSW of Searles Valley, CA",0.44,-117.4591667,35.636
ak024bo63126,1725948089589,"18 km ESE of Skwentna, Alaska",1.3,-151.0974,61.8998
ak024bo5rnde,1725947299998,"47 km E of Susitna North, Alaska",1.2,-148.9436,62.195
ci40729559,1725947269100,"14 km N of Borrego Springs, CA",0.78,-116.374,33.3776667
nn00884471,1725946414030,"8 km ENE of Goldfield, Nevada",1.7,-117.1427,37.7354
ak024bo5o6e6,1725946320865,"18 km ESE of Livengood, Alaska",1.1,-148.1987,65.4336
us6000nqvb,1725946095809,"78 km NE of Yigo Village, Guam",4.5,145.4822,13.9502
nc75059881,1725945935820,"10 km NW of Shingletown, CA",1.58,-121.990166666667,40.5446666666667
us7000nd09,1725945826288,"7 km E of Califon, New Jersey",1.3,-74.7524,40.709
ok2024ruqr,1725945317940,"12 km E of Red Rock, Oklahoma",1.01,-97.04433333,36.4415
us6000nqtv,1725945066322,"67 km N of Pante Makasar, Timor Leste",4.8,124.2656,-8.6042
nn00884490,1725944422989,"16 km NNW of Lake Davis, California",0.9,-120.5705,40.0049
us6000nqtr,1725944351161,"Kermadec Islands, New Zealand",5.0,-177.576,-30.4529
ci40729551,1725943962170,"11 km NW of Anza, CA",0.47,-116.7488333,33.6361667
ak024bo55m9v,1725943541477,"33 km NW of Petersville, Alaska",1.6,-151.162,62.7394
ci40729543,1725943168630,"8 km NNE of Banning, CA",1.3,-116.8586667,33.9986667
hv74449167,1725943029000,"13 km NE of Pāhala, Hawaii",1.72000003,-155.378829956055,19.2736663818359
ak024bo53p51,1725943005499,"42 km NE of Susitna North, Alaska",1.8,-149.1966,62.3845
ak024bo527jv,1725942590996,"49 km NNW of Valdez, Alaska",1.3,-146.6471,61.5492
ci40729535,1725942487170,"12 km SSE of Corona, CA",0.83,-117.5396667,33.7651667
us6000nqti,1725942373867,"75 km SSW of Kokopo, Papua New Guinea",4.6,152.0878,-5.0034
ak024bo51bn5,1725942337455,"86 km SE of King Salmon, Alaska",0.4,-155.4328,58.2471
ci40729519,1725942007870,"14 km ESE of Anza, CA",0.67,-116.5408333,33.4878333
ak024bo4zzdl,1725941951934,"4 km NNE of Ester, Alaska",0.8,-147.9821,64.8857
nn00884489,1725941946510,"8 km WSW of Markleeville, California",0.7,-119.8669,38.6613
us6000nqtf,1725941873367,"55 km ENE of Wainui, New Zealand",4.8,178.6393,-38.4583
ci40729511,1725941359130,"5 km SSE of Banning, CA",1.0,-116.8593333,33.8788333
ak024bo4xnmk,1725941306520,"48 km SSE of Denali National Park, Alaska",1.3,-151.3238,63.1424
ci40729503,1725940743600,"20 km E of Little Lake, CA",0.96,-117.6805,35.951
av93258493,1725940719460,"71 km WSW of Nikolski, Alaska",0.77,-169.8895,52.7735
pr71459593,1725940582760,"61 km NW of San Antonio, Puerto Rico",3.44,-67.5421666666667,18.853
av93258488,1725940541260,"39 km ENE of Adak, Alaska",0.22,-176.155666666667,52.071
nc75059871,1725940430180,"5 km WNW of Cobb, CA",1.09,-122.786163330078,38.8276672363281
nc75059866,1725940354710,"9 km NNW of Redwood Valley, CA",1.51,-123.246333333333,39.3378333333333
hv74449117,1725940211810,"1 km NE of Pāhala, Hawaii",1.95000005,-155.467666625977,19.2151660919189
